id;name;producer;nation;local1;varieties1;type;abv;degree;price;year;ml
142771;Marquis de Chasse Le Folies;Maison Ginestet;France;Bordeaux;Cabernet Sauvignon;Red;13.5;16~18;291,5;2004;750
142772;Marquis de Chasse Medoc;Maison Ginestet;France;Bordeaux;Cabernet Sauvignon;Red;12.5;16~18;243,8;2007;750
142773;Marquis de Chasse Merlot;Maison Ginestet;France;Bordeaux;Merlot;Red;13;16~18;26,5;0;187
142774;Marquis de Chasse Saint Emilion;Maison Ginestet;France;Bordeaux;Merlot;Red;12.5;16~18;280,9;2005;750
142775;Marquis de Chasse Sauternes;Maison Ginestet;France;Bordeaux;Semillon;White;13.5;10~12;312,7;2006;500
142776;Song Blue Bordeaux;Maison Ginestet;France;Bordeaux;Cabernet Sauvignon;Red;12;16~18;103,35;2008;750
142778;Song Blue Cabernet Sauvignon;Maison Ginestet;France;Bordeaux;Cabernet Sauvignon;Red;12;16~18;79,5;2008;750
142780;Song Blue Medium Sweet;Maison Ginestet;France;;Carignan;Red;12.5;16~18;68,9;0;750
142781;Song Blue Saint Emilion;Maison Ginestet;France;Bordeaux;Merlot;Red;12.5;16~18;222,6;2007;750
142786;Kunstler Estate Reisling;Kunstler;Germany;Rheingau;Riesling;White;11.5;9~11;0;2009;750
142787;Kunstler Reisling Kabinett;Kunstler;Germany;Rheingau;Riesling;White;8.5;10~12;0;2006;750
142788;Kunstler Reisling Spatlese;Kunstler;Germany;Rheingau;Riesling;White;8;8~10;0;2007;750
142789;Larose Saint Laurent;Larose Saint Laurent;France;Bordeaux;Cabernet Sauvignon;Red;12.5;16~18;312,7;2007;750
142790;Meridian Cabernet Sauvignon;Meridian;USA;California;Cabernet Sauvignon;Red;13.5;16~18;249,1;2007;750
142791;Meridian Chardonnay;Meridian;USA;California;Chardonnay;White;13.4;10~12;249,1;2006;750
142792;Meridian Merlot;Meridian;USA;California;Merlot;Red;13.8;16~18;249,1;2004;750
142793;Estrella 10;Murviedro;Spain;;Muscadet;White;10;8~10;121,9;0;750
142794;Peter Lehmann Botrytis Semillon;Peter Lehmann;Australia;South Australia;Semillon;White;12.5;8~10;233,2;2006;375
142795;Peter Lehmann Clancy's;Peter Lehmann;Australia;South Australia;Syrah & Shiraz;Red;13.5~14.5;16~18;0;2013;750
142796;Peter Lehmann Future's Shiraz;Peter Lehmann;Australia;South Australia;Syrah & Shiraz;Red;14~15;16~18;0;2015;750
142797;Peter Lehmann Art Series Semillon Chardonnay Semillon Chardonnay;Peter Lehmann;Australia;South Australia;Semillon;White;11.5~12.5;10~12;0;2016;750
142798;Peter Lehmann Art Series Shiraz;Peter Lehmann;Australia;South Australia;Syrah & Shiraz;Red;14.5;16~18;265;2008;750
142799;Peter Lehmann, Art Series Shiraz Grenache;Peter Lehmann;Australia;South Australia;Syrah & Shiraz;Red;14~15;16~18;0;2015;750
142800;Peter Lehmann Stonewell Shiraz;Peter Lehmann;Australia;South Australia;Syrah & Shiraz;Red;14~15;16~18;0;2010;750
142801;Pierre Amadieu, Chateauneuf du Pape La Paillousse;Pierre Amadieu;France;Rhone;Grenache;Red;14;16~18;609,5;2005;750
142802;Pierre Amadieu Cotes Du Rhone Rouge Roulepierre;Pierre Amadieu;France;Rhone;Grenache;Red;13.5;16~18;159;2006;750
142803;Pierre Amadieu, Gigondas Romane Machotte;Pierre Amadieu;France;Rhone;Grenache;Red;14~15;16~18;0;2016;750
142804;Pierre Andre, Bourgogne Pinot Noir;Pierre Andre;France;Bourgogne;Pinot Noir;Red;12.5;15~17;280,9;2005;750
142805;Pierre Andre Chablis Le Grands Pre;Pierre Andre;France;Bourgogne;Chardonnay;White;12.5;10~12;333,9;2007;750
142806;Pierre Andre, Gevrey Chambertin;Pierre Andre;France;Bourgogne;Pinot Noir;Red;13;15~17;874,5;2004;750
142807;Pierre Andre, Meursault;Pierre Andre;France;Bourgogne;Chardonnay;White;13;10~12;874,5;2004;750
142808;Pierre Andre Pierre de Chanvigne;Pierre Andre;France;;Grenache;Sparkling;11.5;6~8;143,1;0;750
142809;Santa Carolina, Antares Cabernet Sauvignon;Santa Carolina;Chile;Central Valley;Cabernet Sauvignon;Red;13~14;16~18;0;2017;750
142810;Santa Carolina, Antares Chardonnay;Santa Carolina;Chile;Central Valley;Chardonnay;White;13;10~12;0;2017;750
142811;Santa Carolina, Barrica Selection Cabernet Sauvignon;Santa Carolina;Chile;Maipo Valley;Cabernet Sauvignon;Red;14.5;16~18;180,2;2005;750
142812;Santa Carolina, Cabernet Sauvignon;Santa Carolina;Chile;Central Valley;Cabernet Sauvignon;Red;13~14;16~18;0;2017;750
142813;Santa Carolina, Reserva Cabernet Sauvignon ;Santa Carolina;Chile;Rapel Valley;Cabernet Sauvignon;Red;14;16~18;0;2017;750
142814;Santa Carolina, Carmenere Reserva;Santa Carolina;Chile;Rapel Valley;Carmenere;Red;14.5;16~18;106;2005;750
142815;Santa Carolina, Chardonnay;Santa Carolina;Chile;Central Valley;Chardonnay;White;13~14;10~12;0;2017;750
142816;Santa Carolina, Late Harvest;Santa Carolina;Chile;Aconcagua;Sauvignon blanc;White;12~13;6~9;0;2016;750
142817;Santa Carolina, Merlot;Santa Carolina;Chile;Central Valley;Merlot;Red;14~15;16~18;0;2017;750
142818;Santa Carolina, Reserva Merlot ;Santa Carolina;Chile;Rapel Valley;Merlot;Red;14;16~18;0;2017;750
142819;Santa Carolina, Reserva de Familia Cabernet Sauvignon;Santa Carolina;Chile;Maipo Valley;Cabernet Sauvignon;Red;14;16~18;0;2016;750
142820;Santa Carolina, Reserva de Familia Chardonnay;Santa Carolina;Chile;Aconcagua;Chardonnay;White;13~14;10~12;265;2005;750
142821;Santa Carolina, VSC;Santa Carolina;Chile;Maipo Valley;Cabernet Sauvignon;Red;13~14;16~18;0;2012;750
142822;Simi, Cabernet Sauvignon;Simi Winery;USA;California;Cabernet Sauvignon;Red;13.5;16~18;434,6;2004;750
142823;Simi, Cabernet Sauvignon Reserve;Simi Winery;USA;California;Cabernet Sauvignon;Red;14.1;16~18;940,75;2003;750
142824;Simi, Chardonnay;Simi Winery;USA;California;Chardonnay;White;13.5;10~12;394,85;2005;750
142825;Simi, Merlot;Simi Winery;USA;California;Merlot;Red;13.5;16~18;424;2004;750
142826;Simi, Sauvignon Blanc;Simi Winery;USA;California;Sauvignon blanc;White;13.5;10~12;376,3;2006;750
142830;Yellow Tail, Chardonnay;Casella Wines;Australia;New South Wales;Chardonnay;White;13~14;10~12;0;2017;750
142831;Yellow Tail, Bubbles;Casella Wines;Australia;New South Wales;Chardonnay;Sparkling;12;6~8;116,6;0;750
142832;Yellow Tail, Cabernet Sauvignon;Casella Wines;Australia;New South Wales;Cabernet Sauvignon;Red;13.5;16~18;0;2017;750
142833;Yellow Tail, Cabernet Sauvignon Reserve;Casella Wines;Australia;New South Wales;Cabernet Sauvignon;Red;13.5~14.5;16~18;0;2016;750
142834;Yellow Tail, Merlot;Casella Wines;Australia;;Merlot;Red;13~14;16~18;0;2017;750
142835;Yellow Tail, Shiraz;Casella Wines;Australia;New South Wales;Syrah & Shiraz;Red;13~14;16~18;0;2017;750
142836;Yellow Tail, Shiraz Reserve;Casella Wines;Australia;New South Wales;Syrah & Shiraz;Red;13.5~14.5;16~18;0;2016;750
142837;Pierre Amadieu, Jean Michel Gerin Cote Rotie Champin Le Seigneur;Pierre Amadieu;France;Rhone;Syrah & Shiraz;Red;13;16~18;975,2;2005;750
142838;Kedem Concord;USA Etc;USA;New York State;Concord;Red;12;16~18;68,9;0;750
142839;Valencin Red;Baron de Valencin;Spain;Valdepenas;Blend;Red;11;16~18;58,3;0;750
142843;Bleasdale, Bremerview Shiraz;Bleasdale;Australia;South Australia;Syrah & Shiraz;Red;14;16~18;249,1;2016;750
142846;Bleasdale, Langhorne Crossing Red;Bleasdale;Australia;South Australia;Cabernet Sauvignon;Red;13.5;16~18;159;2014;750
142847;Bleasdale, Langhorne Crossing White;Bleasdale;Australia;South Australia;Verdelho;White;13.5;10~12;0;2018;750
142851;Bleasdale, Sparkling Shiraz;Bleasdale;Australia;South Australia;Syrah & Shiraz;Sparkling;13~14;10~12;275,6;0;750
142857;Bodegas Concavins, Clos Montblanc Masia Las Comes Cabernet Merlot;Bodegas Concavins winery;Spain;Cabernet Sauvignon;Merlot;Red;13.5;16~18;0;2005;750
142863;Chateau Malbat;Chateau Malbat;France;Bordeaux;Merlot;Red;13~14;16~18;148,4;2017;750
142867;Vina Ventisquero, Tantehue Cabernet Sauvignon;Ventisquero;Chile;Central Valley;Cabernet Sauvignon;Red;13;16~18;0;2018;750
142869;Vina Ventisquero, Tantehue Chardonnay;Ventisquero;Chile;Central Valley;Chardonnay;White;12.5;10~12;0;2018;750
142870;Vina Ventisquero, Yali Varietal Cabernet Sauvignon;Yali;Chile;Central Valley;Cabernet Sauvignon;Red;13.5;16~18;0;2012;750
142873;Vina Ventisquero, Yali Varietal Chardonnay;Yali;Chile;Central Valley;Chardonnay;White;13;10~12;0;2012;750
142877;Vina Ventisquero, Yali Varietal Merlot;Yali;Chile;Central Valley;Merlot;Red;13.5;15~17;0;2012;750
142894;Caliboro, Cabernet Sauvignon Reserva;Caliboro;Chile;Maule Valley;Cabernet Sauvignon;Red;12;16~18;0;0;750
142895;Caliboro, Cabernet Sauvignon;Caliboro;Chile;Maule Valley;Cabernet Sauvignon;Red;12;16~18;0;0;750
142896;Caliboro, Merlot;Caliboro;Chile;Maule Valley;Merlot;Red;12;16~18;0;0;750
142897;Caliboro, Merlot Reserva;Caliboro;Chile;Maule Valley;Merlot;Red;12;16~18;0;0;750
142898;Cuatro Vientos, Cabernet Sauvignon;Cuatro Vientos;Chile;Maule Valley;Cabernet Sauvignon;Red;12;16~18;0;0;750
142899;Cuatro Vientos, Chardonnay;Cuatro Vientos;Chile;Maule Valley;Chardonnay;White;12;10~12;0;0;750
142900;Cuatro Vientos, Merlot;Cuatro Vientos;Chile;Maule Valley;Merlot;Red;12;16~18;0;0;750
142901;Segu, Sol de Melozal Cabernet Carmenere;Vina Segu;Chile;Maule Valley;Cabernet Sauvignon;Red;6;16~18;0;0;750
142902;Segu, Jaime Segu Cabernet Sauvignon;Vina Segu;Chile;Maule Valley;Cabernet Sauvignon;Red;6;16~18;0;0;750
142903;Segu, Cabernet Sauvignon;Vina Segu;Chile;Maule Valley;Cabernet Sauvignon;Red;12;16~18;0;0;750
142904;Segu, Cabernet Sauvignon Reserva;Vina Segu;Chile;Maule Valley;Cabernet Sauvignon;Red;12;16~18;0;2014;750
142905;Segu, Cabernet Sauvignon Rose;Vina Segu;Chile;Maule Valley;Cabernet Sauvignon;Rose;12;12~14;0;0;750
142906;Segu, Carmenere Reserva;Vina Segu;Chile;Maule Valley;Carmenere;Red;12;16~18;0;2014;750
142907;Segu, Merlot;Vina Segu;Chile;Maule Valley;Merlot;Red;12;16~18;0;0;750
142926;Closter Himbeergeist;CLOSTERBRENNEREI GMBH;Germany;;Blend;White;45;20;503,5;0;700
142927;Peter Heering Cherry;Danisco Distillers;Others;;Blend;Etc;25;20;157,94;0;700
142928;Capucine Cafe Creme Mini;HC Konig;Austria;;Blend;Etc;17;20;45,05;0;0
142938;Luna di Luna, Pinot Bianco Sauvignon;Luna di Luna;Italy;Pinot Bianco;Sauvignon blanc;White;12;10~12;137,8;0;750
142939;Sangiovese Merlot;Luna di Luna;Italy;;Sangiovese;Red;12;16~18;137,8;0;750
142953;Angela XO;France Etc;France;;Blend;Hard;40;20;954;0;700
142954;Carmor XO;France Etc;France;;Blend;Hard;40;20;636;0;700
142955;Genie XO;France Etc;France;;Blend;Hard;40;20;371;0;500
142956;IBIS Extra Brand;France Etc;France;;Blend;Hard;40;20;636;0;700
142957;Louis Chevallier XO;France Etc;France;;Blend;Hard;40;20;530;0;700
142958;Talbert XO;France Etc;France;;Blend;Hard;40;20;530;0;700
142959;Henry V Crystal XO;France Etc;France;;Blend;Hard;40;20;2756;0;0
142961;XO Extra D'or;France Etc;France;;Blend;Hard;40;20;1325;0;700
142962;White Rum;USA Etc;USA;;Blend;Hard;40;20;87,45;0;750
142964;Dry Sack Sherry Wine;Spain Etc;Spain;;Blend;Fortified;19.5;20;164,3;0;750
142965;Dry Sack Solera Sherry 15 Years Old;Spain Etc;Spain;;Blend;Fortified;20.5;20;397,5;0;750
142967;Medina Selection, Tempranillo;Spain Etc;Spain;;Tempranillo;Red;12.5;8~10;0;2003;750
142972;Abbona Marziano, Barbaresco;Abbona Marziano;Italy;Piemonte;Nebbiolo;Red;;;969,9;1999;750
142973;Abbona Marziano, Barolo DOCG;Abbona Marziano;Italy;Piemonte;Nebbiolo;Red;;;1203,1;1998;750
142980;Alkoomies, Wandoo;Alkoomies;Australia;Western Australia;Semillon;White;12;10~12;0;2013;750
142981;Bell Cabernet Sauvignon;Bell;USA;California;Cabernet Sauvignon;Red;;;895,7;2002;750
142982;Bell, Cabernet Sauvignon Baritelle Vineyard;Bell;USA;California;Cabernet Sauvignon;Red;;;1515,8;1998;750
142983;Bell, Merlot;Bell;USA;California;Merlot;Red;;;826,8;2000;750
142984;Bell, Syrah;Bell;USA;California;Syrah & Shiraz;Red;;;583;2002;750
142990;Castelli del Grevepesa, Chianti Classico Clemente VII;Castelli del Grevepesa;Italy;Toscana;Sangiovese;Red;;;0;2011;750
142991;Castelli del Grevepesa, Chianti Classico Clemente VII Riserva;Castelli del Grevepesa;Italy;Toscana;Sangiovese;Red;;;0;2011;750
142992;Castelli del Grevepesa, Chianti Classico Flask;Castelli del Grevepesa;Italy;Toscana;Sangiovese;Red;;;381,6;0;1000
142997;Cellier des Dauphins, Louis Mousset Chateauneuf du Pape;Cellier des Dauphins;France;Rhone;Grenache;Red;;;694,3;2001;750
143000;Cellier des Dauphins, Cotes Du Rhone;Cellier des Dauphins;France;Rhone;Grenache;Red;;;159;2004;750
143001;Cellier des Dauphins, Cotes Du Rhone Villages;Cellier des Dauphins;France;Rhone;Grenache;Red;;;212;2001;750
143011;Fabiano, Amarone Della Valpolicella;Fabiano;Italy;Veneto;Corvina;Red;14.5;16~18;0;2015;750
143012;Fabiano, Amarone Della Valpolicella Classico;Fabiano;Italy;Veneto;Corvina;Red;;;1033,5;1999;750
143015;Fabiano, Valpolicella Classico Superiore;Fabiano;Italy;Veneto;;;13.5;16~18;0;2016;750
143022;Frapin, Napoleon;Frapin;France;Cognac;;Hard;40;20;0;0;750
143038;Heidsieck Monopole, Blue Top Brut;Co Heidsieck  Co;France;Champagne;Chardonnay;Sparkling;11.5~12.5;6~8;636;0;750
143079;Mandolin Cabernet Sauvignon;Mandolin;USA;California;Cabernet Sauvignon;Red;;;174,9;2001;750
143080;Mandolin Chardonnay;Mandolin;USA;California;Chardonnay;White;;;174,9;2001;750
143081;Mandolin Merlot;Mandolin;USA;California;Merlot;Red;;;174,9;2001;750
143082;Mandolin Sauvignon Blanc;Mandolin;USA;California;Sauvignon blanc;White;;;174,9;2000;750
143083;Mandolin Zinfadnel Merlot;Mandolin;USA;California;Zinfandel;Red;;;174,9;2002;750
143100;Raoul Clerget, Beaune;Raoul Clergettresch;France;Bourgogne;Pinot Noir;Red;;;577,7;2000;750
143101;Raoul Clerget, Chablis;Raoul Clergettresch;France;Bourgogne;Chardonnay;White;;;455,8;2004;750
143102;Raoul Clerget, Chablis Primier Cru;Raoul Clergettresch;France;Bourgogne;Chardonnay;White;;;604,2;2003;750
143104;Raoul Clerget, Gevrey-Chambertin;Raoul Clergettresch;France;Bourgogne;Pinot Noir;Red;;;0;2015;750
143106;Raoul Clerget, Morgon;Raoul Clergettresch;France;Bourgogne;Gamay;Red;;;397,5;2001;750
143108;Raoul Clerget, Pommard;Raoul Clergettresch;France;Bourgogne;Pinot Noir;Red;;;853,3;2000;750
143109;Silver Stone Cabernet Sauvignon;Silver Stone;USA;California;Cabernet Sauvignon;Red;;;212;2001;750
143110;Silver Stone Chardonnay;Silver Stone;USA;California;Chardonnay;White;;;212;2001;750
143111;St. George Cabernet Sauvignon;St George;USA;California;Cabernet Sauvignon;Red;;;174,9;2001;750
143112;St. George Chardonnay;St George;USA;California;Chardonnay;White;;;174,9;2001;750
143113;St. George Merlot;St George;USA;California;Merlot;Red;;;174,9;2001;750
143114;St. George Sauvignon Blanc;St George;USA;California;Sauvignon blanc;White;;;174,9;2002;750
143118;St. George White Zinfandel;St George;USA;California;Zinfandel;Rose;;;174,9;2004;750
143140;Villagolf, Eagle;Villagolf;Chile;Maule Valley;Syrah & Shiraz;Red;;;424;2009;750
143141;Villagolf, Hole In One Cabernet Sauvignon;Villagolf;Chile;Maule Valley;Cabernet Sauvignon;Red;13~14;16~18;238,5;2010;750
143143;Villagolf, Hole In One Chardonnay;Villagolf;Chile;Maule Valley;Chardonnay;White;13.5;10~12;265;2011;750
143144;VillaGolf, Birdie Cabernet Sauvignon;Villagolf;Chile;Maule Valley;Cabernet Sauvignon;Red;13.5;16~18;185,5;2010;750
143145;VillaGolf, Albatross;Villagolf;Chile;Maule Valley;Cabernet Sauvignon;Red;14;17~19;689;2007;750
143163;Chateau de France White;Chateau de France;France;Bordeaux;Blend;White;;;572,4;0;750
143166;Chateau de Portets;Chateau de Portets;France;Bordeaux;Blend;Red;;;318;1999;750
143167;Chateau de Portets White;Chateau de Portets;France;Bordeaux;Blend;White;;;318;1999;750
143177;Chateau Joinin;Chateau Pipeau;France;Bordeaux;;;;;238,5;2016;750
143188;Chateau Menate;Chateau Menate;France;Bordeaux;Sauvignon blanc;White;;;0;2017;750
143189;Chateau Meyre;Chateau Meyre;France;Bordeaux;Cabernet Sauvignon;Red;13;16~18;0;2015;750
143241;Bass Phillip, Pinot Noir;Bass Phillip;Australia;Victoria;Pinot Noir;Red;;;0;2015;750
143242;Bass Phillip, Premium Pinot Noir;Bass Phillip;Australia;Victoria;Pinot Noir;Red;;;0;2016;750
143243;Bass Phillip, Reserve Pinot Noir;Bass Phillip;Australia;Victoria;Pinot Noir;Red;;;0;2016;750
143244;Bindi, Block 5 Pinot Noir;Bindi;Australia;Victoria;Pinot Noir;Red;;;1876,2;2005;750
143245;Bindi, Composition Chardonnay;Bindi;Australia;Victoria;Chardonnay;White;;;1128,9;2006;750
143246;Bindi, Original Vineyard Pinot Noir;Bindi;Australia;Victoria;Pinot Noir;Red;13.5;16~18;0;2016;750
143247;Bindi, Quartz Chardonnay;Bindi;Australia;Victoria;Chardonnay;White;;;1192,5;2004;750
143248;Coriole Lloyd Reserve Shiraz;Coriole Vineyards;Australia;South Australia;Syrah & Shiraz;Red;14~15;16~18;1272;2014;750
143249;Coriole Shiraz;Coriole Vineyards;Australia;South Australia;Syrah & Shiraz;Red;14.5;16~18;450,5;2016;750
143251;Haan Merlot Prestige;Haan;Australia;South Australia;Merlot;Red;;;0;2014;750
143253;Haan Shiraz Prestige;Haan;Australia;South Australia;Syrah & Shiraz;Red;;;0;2014;750
143255;Haan Wilhelmus;Haan;Australia;South Australia;Cabernet Sauvignon;Red;;;0;2014;750
143256;Heartland, Directors' Cut Shiraz;Heartland;Australia;South Australia;Syrah & Shiraz;Red;14.5;16~18;715,5;2006;750
143257;Heartland, Shiraz;Heartland;Australia;South Australia;Syrah & Shiraz;Red;14.5;16~18;0;2008;750
143258;Kooyong Estate, Pinot Noir;Kooyong Estate;Australia;Victoria;Pinot Noir;Red;;;0;2016;750
143259;Kooyong Massale Pinot Noir;Kooyong Estate;Australia;Victoria;Pinot Noir;Red;13;15~16;508,8;2007;750
143260;Kooyong, Meres Pinot Noir;Kooyong Estate;Australia;Victoria;Pinot Noir;Red;13;15~16;874,5;2005;750
143261;Mitolo, GAM Shiraz;Mitolo;Australia;South Australia;Grenache;Red;;;0;2015;750
143262;Mitolo Jester Shiraz;Mitolo;Australia;South Australia;Syrah & Shiraz;Red;;;588,3;2008;750
143263;Mitolo, Reiver Shiraz;Mitolo;Australia;South Australia;Syrah & Shiraz;Red;14.5;16~18;0;2014;750
143264;Mitolo, Savitar Shiraz;Mitolo;Australia;South Australia;Syrah & Shiraz;Red;;;1224,3;2006;750
143265;Mitolo Serpico Cabernet Sauvignon;Mitolo;Australia;South Australia;Cabernet Sauvignon;Red;;;1399,2;2007;750
143266;Mount Mary Pinot Noir;Mount Mary;Australia;Victoria;Pinot Noir;Red;;;3498;2003;750
143267;Mount Mary, Chardonnay;Mount Mary;Australia;Victoria;Chardonnay;White;12.5;10~12;0;2016;750
143268;Mount Mary, Quintet;Mount Mary;Australia;Victoria;Cabernet Sauvignon;Red;13;16~18;0;2016;750
143270;Warrenmang, Black Puma Shiraz;Warrenmang;Australia;Victoria;Syrah & Shiraz;Red;15;16~18;0;2012;750
143271;Ata Rangi, Pinot Noir;Ata Rangi;New Zealand;South Island;Pinot Noir;Red;;;954;2006;750
143272;Bald Hills, Pinot Noir;Bald Hills Vineyards;New Zealand;South Island;Blend;Red;;;1399,2;2004;750
143273;Bannockburn, Pinot Noir;Bannockburn Vineyards;Australia;Victoria;Pinot Noir;Red;;;0;2013;750
143275;Bannockburn, Chardonnay;Bannockburn Vineyards;Australia;Victoria;Chardonnay;White;;;954;2004;750
143276;Bannockburn, Shiraz;Bannockburn Vineyards;Australia;Victoria;Syrah & Shiraz;Red;15;16~18;1144,8;2004;750
143277;Baptista Shiraz;Baptista;Australia;South Australia;Syrah & Shiraz;Red;;;2480,4;2000;750
143278;Barratt, Reserve Pinot Noir;Barratt;Australia;South Australia;Pinot Noir;Red;14;16~18;922,2;2005;750
143279;Best's Great Western Bin No.0 Shiraz;Bests Great Western;Australia;Victoria;Syrah & Shiraz;Red;14.5;16~18;397,5;2003;750
143280;Castagna, Genesis Syrah;Castagna;Australia;Victoria;Syrah & Shiraz;Red;14;16~18;1733,1;2002;750
143281;Castagna, Sauvage;Castagna;Australia;Victoria;Syrah & Shiraz;Red;;;0;2007;750
143282;Craiglee Shiraz;Craiglee;Australia;Victoria;Syrah & Shiraz;Red;;;1208,4;2005;750
143283;Dalwhinnie, Moonambel Shiraz;Dalwhinnie;Australia;Victoria;Syrah & Shiraz;Red;;;0;2015;750
143284;Felton Road, Pinot Noir;Felton Road;New Zealand;South Island;Pinot Noir;Red;;;1113;2007;750
143285;Felton Road, Block 2 Chardonnay;Felton Road;New Zealand;South Island;Chardonnay;White;;;1113;2007;750
143286;Frogmore Creek, Pinot Noir;Frogmore Creek;Australia;Tasmania;Pinot Noir;Red;;;636;2005;750
143288;Glaetzer, Amon Ra Shiraz;Glaetzer;Australia;South Australia;Syrah & Shiraz;Red;15;17~19;2385;2009;750
143289;Glaetzer, Anaperenna Shiraz Cabernet Sauvignon;Glaetzer;Australia;South Australia;Syrah & Shiraz;Red;14.5;17~19;1325;2009;750
143290;Kalleske, Greenock Shiraz;Kalleske;Australia;South Australia;Syrah & Shiraz;Red;15.5;16~18;954;2006;750
143291;Mount Edward Pinot Noir;Mount Edward;New Zealand;South Island;Pinot Noir;Red;13.8;15~16;810,9;2004;750
143292;Pegasus Bay, Prima Donna Pinot Noir;Pegasus Bay;New Zealand;South Island;Pinot Noir;Red;14.5;16~18;1828,5;2003;750
143293;Providence, Matakana Blend;Providence Vineyard;New Zealand;North Island;Merlot;Red;;;0;2014;750
143294;Schubert, Pinot Noir Marion's Vineyard;Schubert Wines;New Zealand;North Island;Pinot Noir;Red;14.5;16~18;0;2012;750
143295;Schubert, Wairarapa Pinot Noir;Schubert Wines;New Zealand;North Island;Blend;Red;14~15;16~18;0;2016;750
143296;Seresin, Momo Pinot Noir;Seresin Estate;New Zealand;South Island;Pinot Noir;Red;;;508,8;2007;750
143297;Seresin, Momo Sauvignon Blanc;Seresin Estate;New Zealand;South Island;Sauvignon blanc;White;;;429,3;2008;750
143299;Stefano Lubiana, Collina Chardonnay;Stefano Lubiana;Australia;Tasmania;Chardonnay;White;;;0;2014;750
143300;Tarrington Pinot Noir;Tarrington Vineyards;Australia;Victoria;Blend;Red;13.5;16~18;1462,8;2004;750
143302;Ulithorne, Frux Frugis Shiraz;Ulithorne Winery;Australia;South Australia;Syrah & Shiraz;Red;;;858,6;2005;750
143303;Valli Vineyards, Gibbston Vineyards Pinot Noir;Valli Vineyards;New Zealand;South Island;Pinot Noir;Red;13.5;15~17;1399,2;2007;750
143305;William Downie;William Downie;Australia;Victoria;Blend;Red;13;16~18;1097,1;2006;750
143306;Willunga Creek, Black Duck Shiraz;Willunga Creek Wines;Australia;South Australia;Syrah & Shiraz;Red;14.5;16~18;0;2012;750
143307;Woodlands, Cabernet Sauvignon;Woodlands;Australia;Western Australia;Cabernet Sauvignon;Red;13.5;16~18;0;2016;750
143312;Les Allees de Cantemerle;Chateau Cantemerle Grand Cru Classe5th Cru;France;Bordeaux;Cabernet Sauvignon;Red;;;238,5;2016;750
143316;Sarget de Gruaud Larose;Chateau GruaudLarose Grand Cru Classe2nd Cru;France;Bordeaux;Cabernet Sauvignon;Red;;;3975;2017;750
143319;Chateau Puygueraud;Chateau Puygueraud;France;Bordeaux;Merlot;Red;12~13;16~18;0;2012;750
143321;La Closerie de Camensac;Chateau Camensac Grand Cru Classe5th Cru;France;Bordeaux;Cabernet Sauvignon;Red;12~13;16~18;238,5;2017;750
143329;Chateau Beauregard;Chateau Beauregard;France;Bordeaux;Merlot;Red;;;0;2010;750
143347;Alexander, Alambicco Prosecco;Alexander;Italy;Veneto;Prosecco;Hard;38;12~14;768,5;2002;500
143348;Alexander, Alexander Cru;Alexander;Italy;;Prosecco;Hard;38;13~15;519,4;2002;700
143349;Alexander, Cenerentola Chardonnay;Alexander;Italy;;Chardonnay;Hard;38;14~16;1166;2002;500
143350;Alexander, Electra;Alexander;Italy;Sauvignon blanc;;Hard;38;20;699,6;2002;500
143351;Alexander, Maia;Alexander;Italy;Cabernet Franc;Cabernet Sauvignon;Hard;38;12~14;577,7;2002;350
143352;Alexander, Mizar;Alexander;Italy;;Sangiovese;Hard;38;12~14;466,4;2002;100
143353;Alexander, Sirius;Alexander;Italy;Greco Bianco;;Hard;38;12~14;980,5;2002;500
143355;Alexander, Grappa di Cabernet;Alexander;Italy;Cabernet Sauvignon;;Hard;38;12~14;519,4;0;700
143356;Alexander, Grappa di Moscato;Alexander;Italy;;Prosecco;Hard;38;20;583;2002;700
143357;Alexander, Grappa Would;Alexander;Italy;Pinot Gris;Pinot Noir;Hard;38;12~14;1256,1;2002;500
